donor_id,locality_tier,house_type,donation_2023,donation_2024,donation_2025,consistency_score,preferred_mode,earning_members,target_2026
DN-11043,TIER_1,COMMERCIAL_SHOP,3600,4050,4300,1.0,UPI,2,4800
DN-11044,TIER_1,COMMERCIAL_SHOP,0,4550,4800,0.7,UPI,2,4650
DN-11045,TIER_3,INDEPENDENT_HOUSE,1150,1250,1400,1.0,UPI,1,1550
DN-11046,TIER_1,APARTMENT_FLAT,3850,4150,4750,0.9,CASH,3,5250
DN-11047,TIER_2,APARTMENT_FLAT,1450,1550,1700,1.0,UPI,3,1850
DN-11048,TIER_2,INDEPENDENT_HOUSE,3400,3700,4150,0.9,UPI,3,4650
DN-11049,TIER_1,INDEPENDENT_HOUSE,3450,3750,4100,1.0,UPI,2,4250
DN-11050,TIER_3,COMMERCIAL_SHOP,1300,1450,1600,1.0,CASH,3,1800
DN-11051,TIER_1,APARTMENT_FLAT,2450,2750,2900,1.0,UPI,2,3200
DN-11052,TIER_1,APARTMENT_FLAT,2500,2650,2900,1.0,CASH,4,3250
DN-11053,TIER_2,CLINIC_PROFESSIONAL,1300,1450,1550,1.0,CASH,2,1700
DN-11054,TIER_2,INDEPENDENT_HOUSE,1300,1350,1450,1.0,CASH,1,1500
DN-11055,TIER_1,APARTMENT_FLAT,7500,8150,8950,1.0,CASH,3,10200
DN-11056,TIER_3,INDEPENDENT_HOUSE,450,500,550,0.9,CASH,2,600
DN-11057,TIER_1,INDEPENDENT_HOUSE,2300,2550,2900,1.0,UPI,1,3300
DN-11058,TIER_3,APARTMENT_FLAT,0,1000,0,0.4,CASH,2,850
DN-11059,TIER_1,INDEPENDENT_HOUSE,2550,2900,3150,1.0,UPI,1,3400
DN-11060,TIER_1,APARTMENT_FLAT,0,2200,0,0.4,UPI,2,1800
DN-11061,TIER_1,APARTMENT_FLAT,3550,3950,4300,1.0,CASH,2,4800
DN-11062,TIER_3,INDEPENDENT_HOUSE,1200,0,1350,0.4,UPI,2,1200
DN-11063,TIER_1,CLINIC_PROFESSIONAL,3950,4400,5000,1.0,UPI,2,5300
DN-11064,TIER_2,APARTMENT_FLAT,1600,1800,2000,1.0,CASH,2,2250
DN-11065,TIER_2,COMMERCIAL_SHOP,1750,1900,2050,1.0,CASH,2,2200
DN-11066,TIER_2,APARTMENT_FLAT,1850,2050,2200,0.7,UPI,3,2200
DN-11067,TIER_2,INDEPENDENT_HOUSE,2000,2250,2450,1.0,UPI,2,2600
DN-11068,TIER_1,INDEPENDENT_HOUSE,4950,5550,6100,1.0,CASH,2,6800
DN-11069,TIER_3,APARTMENT_FLAT,400,450,500,0.7,CASH,4,500
DN-11070,TIER_2,CLINIC_PROFESSIONAL,4000,4500,4750,1.0,CASH,2,5200
DN-11071,TIER_1,APARTMENT_FLAT,0,1800,2000,0.7,CASH,1,2100
DN-11072,TIER_2,APARTMENT_FLAT,800,900,1000,0.9,CASH,4,1150
DN-11073,TIER_2,COMMERCIAL_SHOP,2000,2250,2500,0.9,CASH,2,2600
DN-11074,TIER_1,CLINIC_PROFESSIONAL,2450,2750,3000,1.0,UPI,2,3400
DN-11075,TIER_2,APARTMENT_FLAT,1650,1850,2100,1.0,UPI,2,2350
DN-11076,TIER_2,INDEPENDENT_HOUSE,1600,1800,2000,1.0,CASH,2,2250
DN-11077,TIER_2,APARTMENT_FLAT,1350,1500,1600,0.9,UPI,2,1800
DN-11078,TIER_1,APARTMENT_FLAT,2350,2650,2900,1.0,UPI,1,3200
DN-11079,TIER_2,INDEPENDENT_HOUSE,1350,1400,1600,1.0,CASH,2,1650
DN-11080,TIER_1,APARTMENT_FLAT,0,2400,2700,0.4,UPI,3,2300
DN-11081,TIER_1,INDEPENDENT_HOUSE,2550,2900,3250,1.0,CASH,3,3650
DN-11082,TIER_1,APARTMENT_FLAT,2350,2550,2850,1.0,UPI,3,3050
DN-11083,TIER_1,COMMERCIAL_SHOP,3550,3850,4300,1.0,UPI,1,4750
DN-11084,TIER_2,APARTMENT_FLAT,1350,1500,1700,1.0,CASH,3,1800
DN-11085,TIER_3,CLINIC_PROFESSIONAL,2100,2200,2350,1.0,UPI,4,2450
DN-11086,TIER_2,COMMERCIAL_SHOP,2350,2500,2700,1.0,UPI,4,3050
DN-11087,TIER_2,COMMERCIAL_SHOP,3150,3450,3850,1.0,UPI,1,4150
DN-11088,TIER_1,COMMERCIAL_SHOP,5350,0,6100,0.9,UPI,3,6850
DN-11089,TIER_2,INDEPENDENT_HOUSE,2550,2700,3000,1.0,CASH,2,3100
DN-11090,TIER_2,INDEPENDENT_HOUSE,1750,1950,2200,0.9,CASH,3,2350
DN-11091,TIER_1,APARTMENT_FLAT,1000,1100,1200,1.0,UPI,1,1350
DN-11092,TIER_2,INDEPENDENT_HOUSE,2000,2200,2450,1.0,CASH,2,2750
DN-11093,TIER_3,APARTMENT_FLAT,700,800,900,0.9,CASH,1,950
DN-11094,TIER_1,APARTMENT_FLAT,3850,4200,4700,1.0,CASH,2,5050
DN-11095,TIER_3,COMMERCIAL_SHOP,2450,2600,2750,0.9,CASH,4,3050
DN-11096,TIER_1,APARTMENT_FLAT,2550,2800,3050,1.0,UPI,2,3300
DN-11097,TIER_3,CLINIC_PROFESSIONAL,950,1050,1150,1.0,CASH,2,1250
DN-11098,TIER_1,APARTMENT_FLAT,1300,1350,1550,1.0,UPI,2,1650
DN-11099,TIER_2,APARTMENT_FLAT,1400,1500,1650,1.0,UPI,4,1700
DN-11100,TIER_2,APARTMENT_FLAT,1050,1100,1200,0.9,CASH,1,1300
DN-11101,TIER_2,APARTMENT_FLAT,1600,1800,2000,0.7,UPI,1,2050
DN-11102,TIER_1,COMMERCIAL_SHOP,5100,5650,6200,1.0,UPI,2,6900
DN-11103,TIER_2,INDEPENDENT_HOUSE,4350,4800,5150,1.0,UPI,1,5450
DN-11104,TIER_1,INDEPENDENT_HOUSE,1750,1850,0,0.7,CASH,2,1900
DN-11105,TIER_2,COMMERCIAL_SHOP,1550,1600,1850,1.0,CASH,1,1950
DN-11106,TIER_3,APARTMENT_FLAT,600,650,700,0.9,UPI,4,750
DN-11107,TIER_1,INDEPENDENT_HOUSE,2550,0,2850,0.7,UPI,2,2800
DN-11108,TIER_2,INDEPENDENT_HOUSE,1200,1250,1350,0.9,UPI,2,1500
DN-11109,TIER_2,APARTMENT_FLAT,2300,2600,2800,0.7,CASH,4,2900
DN-11110,TIER_1,APARTMENT_FLAT,3650,4100,4400,1.0,UPI,3,4950
DN-11111,TIER_3,COMMERCIAL_SHOP,3050,3400,3600,1.0,CASH,2,3950
DN-11112,TIER_1,INDEPENDENT_HOUSE,6100,6400,6750,1.0,UPI,2,7050
DN-11113,TIER_1,INDEPENDENT_HOUSE,1950,2200,2450,1.0,UPI,1,2700
DN-11114,TIER_2,APARTMENT_FLAT,3050,3200,3350,1.0,CASH,1,3750
DN-11115,TIER_1,INDEPENDENT_HOUSE,4200,4550,5000,0.9,CASH,4,5200
DN-11116,TIER_1,INDEPENDENT_HOUSE,2550,2700,3050,1.0,UPI,3,3350
DN-11117,TIER_1,APARTMENT_FLAT,3600,3950,4300,0.9,UPI,1,4650
DN-11118,TIER_1,INDEPENDENT_HOUSE,1800,1900,2050,1.0,UPI,2,2200
DN-11119,TIER_2,CLINIC_PROFESSIONAL,900,1000,1100,1.0,UPI,3,1200
DN-11120,TIER_1,APARTMENT_FLAT,3050,3350,3850,1.0,UPI,2,4000
DN-11121,TIER_3,COMMERCIAL_SHOP,850,0,0,0.7,CASH,2,900
DN-11122,TIER_2,APARTMENT_FLAT,1700,1850,2050,1.0,UPI,2,2200
DN-11123,TIER_2,APARTMENT_FLAT,1100,1150,1300,1.0,UPI,4,1450
DN-11124,TIER_2,INDEPENDENT_HOUSE,2600,2850,3250,1.0,UPI,1,3450
DN-11125,TIER_1,APARTMENT_FLAT,2200,2350,2650,0.9,CASH,2,2850
DN-11126,TIER_3,APARTMENT_FLAT,1200,1300,1450,0.7,CASH,2,1500
DN-11127,TIER_2,COMMERCIAL_SHOP,1950,2050,2200,1.0,CASH,2,2450
DN-11128,TIER_1,APARTMENT_FLAT,1150,1200,1300,1.0,UPI,1,1450
DN-11129,TIER_2,APARTMENT_FLAT,900,950,1050,1.0,UPI,1,1200
DN-11130,TIER_2,CLINIC_PROFESSIONAL,3550,3850,4200,1.0,CASH,1,4750
DN-11131,TIER_3,INDEPENDENT_HOUSE,750,800,900,1.0,CASH,2,1000
DN-11132,TIER_2,APARTMENT_FLAT,1450,0,1600,0.4,UPI,2,1350
DN-11133,TIER_1,INDEPENDENT_HOUSE,4250,4750,5250,1.0,UPI,3,5650
DN-11134,TIER_1,INDEPENDENT_HOUSE,7950,8750,9400,1.0,UPI,1,10100
DN-11135,TIER_1,COMMERCIAL_SHOP,12900,13950,15800,0.9,UPI,2,17700
DN-11136,TIER_1,COMMERCIAL_SHOP,1300,1400,1600,0.9,CASH,2,1650
DN-11137,TIER_2,APARTMENT_FLAT,2500,2750,3150,1.0,UPI,2,3600
DN-11138,TIER_1,APARTMENT_FLAT,3400,3700,4100,1.0,UPI,4,4350
DN-11139,TIER_3,INDEPENDENT_HOUSE,1150,0,0,0.4,CASH,2,950
DN-11140,TIER_2,APARTMENT_FLAT,550,600,650,1.0,CASH,1,700
DN-11141,TIER_2,CLINIC_PROFESSIONAL,1500,1700,1850,1.0,UPI,3,2100
DN-11142,TIER_2,APARTMENT_FLAT,900,950,1050,0.9,CASH,3,1150
DN-11143,TIER_1,APARTMENT_FLAT,1550,1700,1900,1.0,UPI,2,2150
DN-11144,TIER_2,APARTMENT_FLAT,3050,0,3450,0.7,CASH,1,3550
DN-11145,TIER_2,APARTMENT_FLAT,0,650,0,0.4,CASH,2,550
DN-11146,TIER_1,COMMERCIAL_SHOP,3900,4150,4400,1.0,CASH,2,4950
DN-11147,TIER_3,COMMERCIAL_SHOP,0,850,0,0.4,CASH,2,750
DN-11148,TIER_2,APARTMENT_FLAT,1150,1250,1450,0.9,UPI,3,1600
DN-11149,TIER_1,COMMERCIAL_SHOP,0,0,4400,0.7,CASH,2,4650
DN-11150,TIER_2,INDEPENDENT_HOUSE,1100,1250,1400,0.9,UPI,4,1550
DN-11151,TIER_2,APARTMENT_FLAT,850,0,0,0.7,CASH,4,900
DN-11152,TIER_1,CLINIC_PROFESSIONAL,3950,4200,4750,1.0,UPI,2,5150
DN-11153,TIER_3,APARTMENT_FLAT,0,800,850,0.7,CASH,3,900
DN-11154,TIER_2,INDEPENDENT_HOUSE,2750,3050,3300,1.0,CASH,3,3750
DN-11155,TIER_3,COMMERCIAL_SHOP,0,0,2900,0.4,UPI,4,2550
DN-11156,TIER_1,CLINIC_PROFESSIONAL,4550,5150,5900,1.0,UPI,1,6400
DN-11157,TIER_2,INDEPENDENT_HOUSE,0,0,3450,0.4,UPI,3,2850
DN-11158,TIER_1,APARTMENT_FLAT,2050,2200,2450,1.0,UPI,1,2600
DN-11159,TIER_2,INDEPENDENT_HOUSE,1700,1800,1950,1.0,UPI,3,2050
DN-11160,TIER_1,INDEPENDENT_HOUSE,4800,5300,5650,1.0,UPI,1,5950
DN-11161,TIER_3,COMMERCIAL_SHOP,1650,1800,1900,1.0,CASH,4,2050
DN-11162,TIER_2,APARTMENT_FLAT,1650,1800,0,0.9,UPI,4,1950
DN-11163,TIER_2,CLINIC_PROFESSIONAL,1700,1850,2150,1.0,CASH,3,2300
DN-11164,TIER_1,APARTMENT_FLAT,2250,2350,2500,0.9,UPI,2,2700
DN-11165,TIER_1,APARTMENT_FLAT,1950,2100,2250,0.7,UPI,4,2350
DN-11166,TIER_2,COMMERCIAL_SHOP,4200,4400,4950,1.0,UPI,4,5350
DN-11167,TIER_2,APARTMENT_FLAT,0,2200,0,0.7,CASH,2,2300
DN-11168,TIER_2,APARTMENT_FLAT,2500,2800,3150,0.9,CASH,2,3500
DN-11169,TIER_1,APARTMENT_FLAT,2250,2500,2850,1.0,UPI,3,3100
DN-11170,TIER_2,INDEPENDENT_HOUSE,2000,2250,2500,1.0,CASH,3,2750
DN-11171,TIER_2,COMMERCIAL_SHOP,1300,1450,1600,1.0,UPI,1,1850
DN-11172,TIER_2,APARTMENT_FLAT,1500,1650,1850,1.0,CASH,4,2000
DN-11173,TIER_1,APARTMENT_FLAT,2200,2350,2650,1.0,UPI,4,2800
DN-11174,TIER_2,APARTMENT_FLAT,1700,1800,2000,0.9,UPI,2,2150
DN-11175,TIER_3,INDEPENDENT_HOUSE,0,0,1700,0.4,UPI,2,1450
DN-11176,TIER_1,APARTMENT_FLAT,1950,2050,2200,1.0,CASH,2,2400
DN-11177,TIER_1,COMMERCIAL_SHOP,1550,1600,1750,0.7,CASH,1,1800
DN-11178,TIER_2,APARTMENT_FLAT,1450,1650,1850,1.0,UPI,3,2100
DN-11179,TIER_2,INDEPENDENT_HOUSE,1300,1450,1600,1.0,UPI,2,1650
DN-11180,TIER_2,APARTMENT_FLAT,1400,1500,1650,0.9,UPI,2,1800
DN-11181,TIER_1,CLINIC_PROFESSIONAL,4500,4750,5350,1.0,UPI,3,5750
DN-11182,TIER_2,APARTMENT_FLAT,2900,3250,3550,1.0,UPI,4,3900
DN-11183,TIER_3,APARTMENT_FLAT,750,850,900,1.0,CASH,3,1000
DN-11184,TIER_2,INDEPENDENT_HOUSE,2500,2650,3000,0.9,UPI,2,3250
DN-11185,TIER_2,COMMERCIAL_SHOP,2000,2100,2350,1.0,CASH,1,2650
DN-11186,TIER_3,INDEPENDENT_HOUSE,1100,1150,1300,1.0,CASH,1,1450
DN-11187,TIER_1,APARTMENT_FLAT,1600,1800,1950,1.0,UPI,4,2150
DN-11188,TIER_2,APARTMENT_FLAT,2650,2850,3100,1.0,CASH,1,3250
DN-11189,TIER_1,COMMERCIAL_SHOP,0,0,4950,0.4,UPI,2,4100
DN-11190,TIER_2,COMMERCIAL_SHOP,3100,3400,3800,0.9,UPI,1,4250
DN-11191,TIER_2,APARTMENT_FLAT,1650,1800,1950,1.0,CASH,2,2050
DN-11192,TIER_3,APARTMENT_FLAT,550,600,650,1.0,CASH,3,750
DN-11193,TIER_2,APARTMENT_FLAT,2550,2850,3200,1.0,UPI,2,3450
DN-11194,TIER_1,APARTMENT_FLAT,0,0,0,0.9,UPI,4,2300
DN-11195,TIER_3,COMMERCIAL_SHOP,450,500,550,1.0,UPI,4,600
DN-11196,TIER_2,INDEPENDENT_HOUSE,2700,2850,3100,0.9,UPI,3,3400
DN-11197,TIER_2,COMMERCIAL_SHOP,4200,4600,4950,1.0,CASH,1,5450
DN-11198,TIER_1,APARTMENT_FLAT,3300,3450,3950,1.0,UPI,3,4300
DN-11199,TIER_2,INDEPENDENT_HOUSE,800,0,0,0.9,CASH,1,850
DN-11200,TIER_1,APARTMENT_FLAT,1950,2200,2500,1.0,CASH,4,2750
DN-11201,TIER_2,APARTMENT_FLAT,750,800,900,0.9,CASH,1,1000
DN-11202,TIER_1,INDEPENDENT_HOUSE,2500,2650,3000,1.0,UPI,4,3200
DN-11203,TIER_3,COMMERCIAL_SHOP,3550,3950,4300,1.0,UPI,3,4600
DN-11204,TIER_1,COMMERCIAL_SHOP,0,4300,4800,0.9,UPI,1,5300
DN-11205,TIER_1,INDEPENDENT_HOUSE,3000,3350,3650,1.0,UPI,1,4050
DN-11206,TIER_1,APARTMENT_FLAT,2350,2600,2750,1.0,UPI,4,3050
DN-11207,TIER_2,COMMERCIAL_SHOP,2150,2350,2550,1.0,CASH,2,2750
DN-11208,TIER_2,INDEPENDENT_HOUSE,2100,2300,2500,1.0,UPI,2,2750
DN-11209,TIER_1,INDEPENDENT_HOUSE,2250,2400,2700,1.0,CASH,1,3000
DN-11210,TIER_3,INDEPENDENT_HOUSE,750,800,850,1.0,UPI,2,900
DN-11211,TIER_2,APARTMENT_FLAT,800,850,950,1.0,UPI,3,1000
DN-11212,TIER_3,APARTMENT_FLAT,600,650,750,1.0,CASH,2,800
DN-11213,TIER_1,COMMERCIAL_SHOP,4700,5350,6100,1.0,UPI,2,6300
DN-11214,TIER_1,INDEPENDENT_HOUSE,0,5750,6300,0.7,CASH,4,6350
DN-11215,TIER_2,CLINIC_PROFESSIONAL,2100,2300,2600,1.0,UPI,1,2800
DN-11216,TIER_1,INDEPENDENT_HOUSE,6100,6600,7250,1.0,UPI,3,8250
DN-11217,TIER_1,APARTMENT_FLAT,4300,4650,4900,1.0,CASH,3,5450
DN-11218,TIER_1,APARTMENT_FLAT,1900,2150,2450,1.0,CASH,3,2600
DN-11219,TIER_1,APARTMENT_FLAT,2500,2750,3000,1.0,UPI,1,3200
DN-11220,TIER_1,APARTMENT_FLAT,950,1050,0,0.9,CASH,3,1200
DN-11221,TIER_3,INDEPENDENT_HOUSE,5100,5550,6350,1.0,CASH,2,6800
DN-11222,TIER_2,INDEPENDENT_HOUSE,2350,2450,2650,1.0,UPI,4,2950
DN-11223,TIER_1,APARTMENT_FLAT,2700,2800,3200,0.9,UPI,1,3600
DN-11224,TIER_1,APARTMENT_FLAT,4250,4750,5200,1.0,UPI,3,5400
DN-11225,TIER_2,APARTMENT_FLAT,1650,1800,1900,0.9,UPI,1,2050
DN-11226,TIER_2,APARTMENT_FLAT,1350,1450,1550,0.9,CASH,1,1700
DN-11227,TIER_1,COMMERCIAL_SHOP,10400,10950,11550,1.0,UPI,2,13100
DN-11228,TIER_1,APARTMENT_FLAT,3500,3950,0,0.9,UPI,1,4500
DN-11229,TIER_1,APARTMENT_FLAT,1400,1550,1650,0.9,UPI,1,1900
DN-11230,TIER_2,APARTMENT_FLAT,650,0,0,0.7,CASH,2,650
DN-11231,TIER_1,INDEPENDENT_HOUSE,0,1650,1900,0.7,CASH,4,2000
DN-11232,TIER_1,COMMERCIAL_SHOP,3750,4200,4450,1.0,UPI,1,4650
DN-11233,TIER_3,APARTMENT_FLAT,850,950,1050,1.0,CASH,3,1150
DN-11234,TIER_2,INDEPENDENT_HOUSE,3050,3300,3500,0.9,CASH,2,3700
DN-11235,TIER_2,COMMERCIAL_SHOP,2900,3250,3650,1.0,CASH,2,3950
DN-11236,TIER_2,COMMERCIAL_SHOP,4550,4850,5100,1.0,CASH,1,5300
DN-11237,TIER_1,APARTMENT_FLAT,1900,2000,2150,1.0,UPI,4,2250
DN-11238,TIER_3,APARTMENT_FLAT,650,750,800,0.9,CASH,1,900
DN-11239,TIER_2,APARTMENT_FLAT,2100,2300,2600,1.0,UPI,4,2900
DN-11240,TIER_2,INDEPENDENT_HOUSE,2200,2300,2450,1.0,CASH,3,2650
DN-11241,TIER_1,COMMERCIAL_SHOP,3450,3700,3950,1.0,UPI,1,4250
DN-11242,TIER_3,APARTMENT_FLAT,650,750,800,1.0,CASH,4,900
DN-11243,TIER_2,APARTMENT_FLAT,3250,3550,3750,1.0,UPI,4,4000
DN-11244,TIER_3,INDEPENDENT_HOUSE,1050,1150,1300,1.0,CASH,4,1450
DN-11245,TIER_2,APARTMENT_FLAT,2200,2350,2700,1.0,CASH,2,2850
DN-11246,TIER_2,APARTMENT_FLAT,2800,3100,3300,1.0,UPI,1,3650
DN-11247,TIER_1,APARTMENT_FLAT,2950,3150,0,0.9,UPI,4,3300
DN-11248,TIER_1,APARTMENT_FLAT,4000,4200,4650,1.0,UPI,3,4950
DN-11249,TIER_3,APARTMENT_FLAT,1000,1100,1200,1.0,CASH,2,1350
DN-11250,TIER_1,COMMERCIAL_SHOP,2550,2850,3050,1.0,UPI,3,3350
DN-11251,TIER_1,COMMERCIAL_SHOP,4600,5200,5700,1.0,CASH,2,6150
DN-11252,TIER_2,APARTMENT_FLAT,1600,1700,1900,0.7,CASH,3,1950
DN-11253,TIER_1,INDEPENDENT_HOUSE,2800,3000,3200,1.0,CASH,2,3600
DN-11254,TIER_2,APARTMENT_FLAT,0,1450,1600,0.9,CASH,1,1700
DN-11255,TIER_1,APARTMENT_FLAT,2800,3150,3600,0.7,UPI,2,3600
DN-11256,TIER_2,APARTMENT_FLAT,1550,1750,1900,1.0,CASH,4,2150
DN-11257,TIER_1,APARTMENT_FLAT,0,3150,0,0.4,UPI,4,2600
DN-11258,TIER_2,INDEPENDENT_HOUSE,0,1800,0,0.9,UPI,2,2000
DN-11259,TIER_2,APARTMENT_FLAT,2100,2400,2700,1.0,UPI,4,3000
DN-11260,TIER_2,APARTMENT_FLAT,0,600,650,0.9,CASH,2,700
DN-11261,TIER_2,INDEPENDENT_HOUSE,2000,2100,2350,0.7,CASH,4,2500
DN-11262,TIER_2,CLINIC_PROFESSIONAL,2450,0,0,0.9,UPI,2,2700
DN-11263,TIER_1,COMMERCIAL_SHOP,2950,3350,3750,1.0,UPI,3,3900
DN-11264,TIER_2,APARTMENT_FLAT,1150,1250,1350,1.0,UPI,4,1500
DN-11265,TIER_3,APARTMENT_FLAT,750,800,900,1.0,CASH,4,950
DN-11266,TIER_1,APARTMENT_FLAT,3900,4300,4750,1.0,CASH,4,5300
DN-11267,TIER_1,CLINIC_PROFESSIONAL,2900,3100,3300,1.0,UPI,1,3450
DN-11268,TIER_3,CLINIC_PROFESSIONAL,350,400,450,0.9,CASH,2,500
DN-11269,TIER_3,CLINIC_PROFESSIONAL,850,950,1100,0.9,CASH,4,1150
DN-11270,TIER_2,INDEPENDENT_HOUSE,1950,2050,2250,1.0,UPI,1,2350
DN-11271,TIER_2,APARTMENT_FLAT,1700,1850,1950,0.9,UPI,1,2100
DN-11272,TIER_1,COMMERCIAL_SHOP,4500,4900,5400,0.7,UPI,4,5650
DN-11273,TIER_2,INDEPENDENT_HOUSE,3450,3850,4100,1.0,CASH,3,4600
DN-11274,TIER_3,INDEPENDENT_HOUSE,1150,1250,1300,1.0,CASH,2,1400
DN-11275,TIER_1,INDEPENDENT_HOUSE,2200,2300,2650,1.0,UPI,3,2850
DN-11276,TIER_2,INDEPENDENT_HOUSE,900,950,1050,1.0,UPI,2,1150
DN-11277,TIER_2,APARTMENT_FLAT,700,750,800,0.9,UPI,4,900
DN-11278,TIER_1,APARTMENT_FLAT,1650,1800,2050,0.9,UPI,1,2300
DN-11279,TIER_2,INDEPENDENT_HOUSE,1050,1200,1400,1.0,CASH,3,1600
DN-11280,TIER_1,CLINIC_PROFESSIONAL,0,3750,4100,0.7,UPI,1,4100
DN-11281,TIER_2,APARTMENT_FLAT,1300,1450,1550,0.9,CASH,2,1700
DN-11282,TIER_1,APARTMENT_FLAT,2000,2200,2300,1.0,CASH,2,2600
DN-11283,TIER_1,INDEPENDENT_HOUSE,3550,4000,4500,0.9,UPI,2,5050
DN-11284,TIER_1,COMMERCIAL_SHOP,3750,4000,4350,1.0,UPI,2,4550
DN-11285,TIER_1,INDEPENDENT_HOUSE,3000,3300,3700,0.9,CASH,4,3850
DN-11286,TIER_2,COMMERCIAL_SHOP,1750,1850,2050,1.0,CASH,1,2100
DN-11287,TIER_1,APARTMENT_FLAT,2550,2800,3100,1.0,CASH,1,3250
DN-11288,TIER_1,APARTMENT_FLAT,2550,2850,3000,1.0,UPI,4,3350
DN-11289,TIER_1,INDEPENDENT_HOUSE,2900,0,3200,0.4,CASH,2,2650
DN-11290,TIER_1,APARTMENT_FLAT,2600,2800,3000,1.0,UPI,1,3150
DN-11291,TIER_3,APARTMENT_FLAT,450,500,550,1.0,CASH,1,600
DN-11292,TIER_1,APARTMENT_FLAT,2050,2300,2500,0.9,UPI,2,2800
DN-11293,TIER_1,COMMERCIAL_SHOP,3000,3250,3550,1.0,UPI,2,3750
DN-11294,TIER_3,COMMERCIAL_SHOP,700,0,0,0.4,CASH,2,600
DN-11295,TIER_2,APARTMENT_FLAT,1550,1650,1800,1.0,UPI,2,2050
DN-11296,TIER_1,INDEPENDENT_HOUSE,4450,4850,5450,1.0,CASH,1,6150
DN-11297,TIER_3,CLINIC_PROFESSIONAL,650,700,800,1.0,CASH,2,850
DN-11298,TIER_1,INDEPENDENT_HOUSE,3200,3350,3500,1.0,UPI,3,3700
DN-11299,TIER_3,APARTMENT_FLAT,550,600,0,0.7,CASH,2,600
DN-11300,TIER_1,APARTMENT_FLAT,0,0,4050,0.4,UPI,2,3300
DN-11301,TIER_1,COMMERCIAL_SHOP,9050,9950,10800,1.0,CASH,2,11950
DN-11302,TIER_2,COMMERCIAL_SHOP,7950,8850,10100,1.0,UPI,2,10750
DN-11303,TIER_3,COMMERCIAL_SHOP,2050,2150,2400,1.0,CASH,2,2750
DN-11304,TIER_3,APARTMENT_FLAT,1050,1150,1250,1.0,UPI,3,1350
DN-11305,TIER_2,APARTMENT_FLAT,2300,2600,2850,1.0,CASH,2,2950
DN-11306,TIER_3,APARTMENT_FLAT,650,0,750,0.7,CASH,3,750
DN-11307,TIER_2,APARTMENT_FLAT,1100,1200,1250,0.9,UPI,2,1350
DN-11308,TIER_1,APARTMENT_FLAT,2200,2400,2550,1.0,UPI,1,2750
DN-11309,TIER_1,APARTMENT_FLAT,4200,4650,4900,1.0,CASH,4,5550
DN-11310,TIER_1,INDEPENDENT_HOUSE,4050,4200,4550,1.0,CASH,4,4900
DN-11311,TIER_2,CLINIC_PROFESSIONAL,2000,2200,2400,1.0,UPI,2,2500
DN-11312,TIER_2,COMMERCIAL_SHOP,2500,2650,0,0.9,CASH,3,2800
DN-11313,TIER_1,COMMERCIAL_SHOP,4600,4850,5150,0.9,UPI,2,5650
DN-11314,TIER_1,COMMERCIAL_SHOP,2950,3100,3300,1.0,UPI,2,3600
DN-11315,TIER_2,INDEPENDENT_HOUSE,1950,2100,2200,1.0,CASH,2,2300
DN-11316,TIER_3,APARTMENT_FLAT,900,950,0,0.7,CASH,2,950
DN-11317,TIER_3,APARTMENT_FLAT,400,450,450,1.0,CASH,2,500
DN-11318,TIER_1,COMMERCIAL_SHOP,5150,5850,6600,1.0,UPI,2,7550
DN-11319,TIER_2,APARTMENT_FLAT,1600,1700,1950,0.9,UPI,2,2150
DN-11320,TIER_1,INDEPENDENT_HOUSE,3100,3450,3900,0.7,UPI,2,3800
DN-11321,TIER_3,APARTMENT_FLAT,500,550,650,1.0,CASH,4,700
DN-11322,TIER_1,APARTMENT_FLAT,2700,3050,3450,1.0,UPI,4,3700
DN-11323,TIER_1,COMMERCIAL_SHOP,4450,4650,5350,1.0,UPI,4,5700
DN-11324,TIER_2,INDEPENDENT_HOUSE,900,950,1050,1.0,CASH,3,1200
DN-11325,TIER_3,COMMERCIAL_SHOP,950,1050,1150,1.0,UPI,2,1250
DN-11326,TIER_1,INDEPENDENT_HOUSE,5250,5750,6200,1.0,UPI,2,6550
DN-11327,TIER_1,INDEPENDENT_HOUSE,2700,2850,3100,1.0,UPI,2,3500
DN-11328,TIER_3,APARTMENT_FLAT,550,550,650,1.0,CASH,4,700
DN-11329,TIER_3,INDEPENDENT_HOUSE,2000,2200,2350,1.0,UPI,2,2500
DN-11330,TIER_3,APARTMENT_FLAT,1150,1250,1350,1.0,CASH,2,1400
DN-11331,TIER_1,APARTMENT_FLAT,2200,2500,2850,1.0,CASH,2,3150
DN-11332,TIER_2,APARTMENT_FLAT,0,950,0,0.9,UPI,2,1000
DN-11333,TIER_2,APARTMENT_FLAT,2100,0,0,0.4,UPI,3,1850
DN-11334,TIER_1,INDEPENDENT_HOUSE,5000,5650,6450,1.0,UPI,2,6750
DN-11335,TIER_1,APARTMENT_FLAT,2800,3000,3200,1.0,CASH,2,3600
DN-11336,TIER_1,APARTMENT_FLAT,2000,2300,2550,1.0,UPI,2,2700
DN-11337,TIER_3,COMMERCIAL_SHOP,350,350,400,1.0,CASH,1,450
DN-11338,TIER_1,APARTMENT_FLAT,2050,2150,2350,1.0,CASH,2,2500
DN-11339,TIER_2,CLINIC_PROFESSIONAL,1250,1400,1600,1.0,CASH,3,1650
DN-11340,TIER_1,CLINIC_PROFESSIONAL,7150,7950,9050,0.9,UPI,3,9500
